"Gene","n_outliers","n_normals","outlier_mean_rank","normal_mean_rank","outlier_mean_magnitude","normal_mean_magnitude","standard_effect_size","magnitude_effect_size","phylo_diversity_score","phylo_weighted_effect","phylo_weighted_magnitude","p_value","species_in_analysis","adj_p_value"
"SSU72P7",3,34,692,734.382352941176,3.16666666666667,2.11274509803922,-42.3823529411765,1.05392156862745,0.669163398073736,-28.360719312478,0.705245738165947,0.825997793067658,37,0.908788898590415
"MADCAM1",7,140,436.142857142857,464.592857142857,2.42857142857143,2.90238095238095,-28.45,-0.473809523809525,0.998912773610696,-28.4190684092243,-0.473294385591735,0.556508988006915,147,0.746877971831654
"MIA3",3,42,562,594.5,1.33333333333333,1.50793650793651,-32.5,-0.174603174603175,0.875953648513304,-28.4684935766824,-0.152944287835656,0.877137402045534,45,0.935925516308132
"ANHX",9,56,768.777777777778,806.553571428571,3.94444444444444,1.44642857142857,-37.7757936507936,2.49801587301587,0.765791491353135,-28.9283813568895,1.91295930082063,0.849431628511105,65,0.921620631965891
"MAGEA1",19,275,135.526315789474,166.461818181818,9.89473684210526,9.97333333333333,-30.9355023923445,-0.0785964912280708,0.93523964223247,-28.932108189698,-0.0735065543368684,0.315175937412635,294,0.587732634155628
"SLPI",9,130,433.111111111111,468.369230769231,1.08333333333333,1.31538461538462,-35.2581196581197,-0.232051282051282,0.823732780593845,-29.0432689444935,-0.19114824780447,0.695711923404907,139,0.833352771560554
"ST8SIA4",3,35,691.666666666667,724.685714285714,0.777777777777778,0.971428571428571,-33.0190476190477,-0.193650793650794,0.883831637666226,-29.183278931322,-0.171154698087745,0.892269072626882,38,0.945820565204062
"OR4Q2",2,104,535,563.980769230769,1.5,1.99358974358974,-28.9807692307693,-0.493589743589743,1.00739895070145,-29.1951965135978,-0.497241789769305,0.752951734879926,106,0.865200530008964
"TBC1D28",5,41,336,386,7.4,6.64227642276423,-50,0.757723577235772,0.584162031906487,-29.2081015953243,0.442633344501501,0.526312166236809,46,0.725972874105036
"ZNF730",5,120,180.4,220.758333333333,11.8,11.3972222222222,-40.3583333333333,0.402777777777779,0.730988799619704,-29.5014896379852,0.29442604429127,0.367946875858184,125,0.625976264889236
"PTMA",16,261,324.25,352.551724137931,4.88020833333333,3.84035759897829,-28.301724137931,1.03985073435504,1.04250601371416,-29.5047176122724,1.08405064393022,0.57908811747549,277,0.760445651472908
"KRTAP5-8",2,6,1078,1170.16666666667,1,1.25,-92.1666666666667,-0.25,0.321824814269031,-29.6615203817957,-0.0804562035672578,0.605043773272213,8,0.777295851664273
"IFNA14",10,142,344.6,379.718309859155,4.95,4.73356807511737,-35.1183098591549,0.216431924882629,0.851690600418507,-29.9099344096268,0.18433303605302,0.584268711464453,152,0.763485209618036
"CDRT15L2",3,22,463,579.090909090909,5.83333333333333,3.75,-116.090909090909,2.08333333333333,0.259087964006746,-30.0777572760558,0.53976659168072,0.50113834509275,25,0.710722537843542
"CA5A",6,55,812,865.272727272727,2.16666666666667,1.4969696969697,-53.2727272727273,0.66969696969697,0.570832030087083,-30.4097790573664,0.382284480755289,0.648534550208765,61,0.804577479861604
"ZNF85",8,181,158,195.160220994475,14.3125,11.5690607734807,-37.1602209944751,2.74343922651934,0.820424398407342,-30.4871519540762,2.25078447698423,0.645520802191843,189,0.80333264576724
"PDS5A",3,29,1027.66666666667,1122.62068965517,1,1,-94.9540229885056,0,0.321437433652838,-30.5217774644378,0,0.620991005988793,32,0.787797279948974
"CAPZA2",6,57,984.166666666667,1063.52631578947,1,0.973684210526316,-79.3596491228071,0.0263157894736842,0.384902531491398,-30.5457298456376,0.0101290139866157,0.632756108990043,63,0.794773399993651
"ZNF780A",16,169,355.25,388.650887573964,3.6875,3.52465483234714,-33.4008875739645,0.162845167652859,0.91790035156927,-30.6586864468677,0.149475636639916,0.669009555935761,185,0.814969498560063
"PNMA6F",2,17,958,1006,1,0.980392156862745,-48,0.0196078431372549,0.643800787737751,-30.902437811412,0.012623544857603,0.808761156473872,19,0.897450767782493
"ZNF778",7,85,370.285714285714,420.341176470588,5.42857142857143,5.9843137254902,-50.0554621848739,-0.555742296918767,0.620086167440353,-31.038699705674,-0.344608110980857,0.574184985400076,92,0.759074892482254
"CFAP47",2,106,718.5,749.264150943396,1,1.2877358490566,-30.7641509433962,-0.287735849056604,1.00922435969151,-31.0479305373019,-0.290390028024443,0.943051952197346,108,0.972750542328497
"CLEC10A",3,187,483,513.700534759358,1.33333333333333,1.23529411764706,-30.7005347593583,0.0980392156862742,1.02360185099259,-31.4251242061415,0.100353122646332,0.675887205259728,190,0.818686047959343
"RHOXF2",15,215,471.066666666667,504.348837209302,2.58888888888889,1.97751937984496,-33.2821705426356,0.611369509043928,0.951587021087165,-31.6708815219816,0.581771289894634,0.613559405503372,230,0.782567310689906
"CHRNA3",7,70,679.285714285714,732.542857142857,1.96428571428571,1.94761904761905,-53.2571428571428,0.0166666666666668,0.597686415771796,-31.8310708285322,0.00996144026286337,0.544909200293111,77,0.737870946923508
"ADGRG1",2,12,844.5,872.666666666667,0.75,1.125,-28.1666666666666,-0.375,1.14694294741434,-32.305559685504,-0.430103605280379,0.970691868493638,14,0.984559211375236
"SPANXB1",18,204,181.444444444444,221.142156862745,6.45833333333333,5.91503267973856,-39.6977124183007,0.543300653594772,0.817539957054421,-32.4544661056163,0.444169993007509,0.0810983028127953,222,0.354187201461706
"FCN2",10,60,751.9,794.716666666667,1.15,1.375,-42.8166666666667,-0.225,0.759657692994463,-32.526010221713,-0.170922980923754,0.782332072986682,70,0.8843561424766
"OR7E24",12,256,206.666666666667,239.46484375,11.4583333333333,7.55989583333333,-32.7981770833333,3.8984375,0.996329384983924,-32.6777876020314,3.88412783677327,0.557596232600017,268,0.747452044773455
"KRTAP4-5",2,37,731.5,765.189189189189,1,1.18918918918919,-33.6891891891892,-0.189189189189189,0.971056734240172,-32.7141140332534,-0.1837134362076,0.800092911496077,39,0.893635488254784
"ZDHHC11",5,28,704,750.107142857143,2.8,1.69047619047619,-46.1071428571429,1.10952380952381,0.711821194504345,-32.820041503754,0.78978256342625,0.879055102213576,33,0.937721353028684
"CNTNAP3B",13,224,541.923076923077,577.464285714286,1.56410256410256,1.390625,-35.5412087912088,0.173477564102564,0.92722816520933,-32.9548098167942,0.160853283467805,0.647025079737434,237,0.804152842757825
"ZDHHC11B",5,25,757.8,798.68,2.1,1.01333333333333,-40.88,1.08666666666667,0.806628600186787,-32.9749771756358,0.876536412202975,0.895300528626402,30,0.946961596715485
"SPDYE1",15,91,347.733333333333,385.626373626374,7.20555555555555,5.2051282051282,-37.8930402930403,2.00042735042735,0.872823716119323,-33.0739442436306,1.74602043382673,0.629623890833333,106,0.793272665291576
"PRAMEF10",7,88,367.428571428571,406.977272727273,3.91666666666667,3.75757575757576,-39.5487012987013,0.159090909090909,0.840598031148246,-33.2445604461584,0.133731504955403,0.612317769126714,95,0.781732206207779
"CFH",5,112,439.8,473.303571428571,1.93333333333333,2.02827380952381,-33.5035714285714,-0.094940476190476,0.994650005278199,-33.3243274982671,-0.0944325451439717,0.781694481256777,117,0.883885440606135
"RPL41",12,39,720.333333333333,761.51282051282,0.958333333333333,1.15811965811966,-41.1794871794872,-0.199786324786325,0.811824844902704,-33.4305307926601,-0.16219150213334,0.834886644100493,51,0.913206541241766
"SSX2",14,230,381.642857142857,416.408695652174,5.48809523809524,3.63478260869565,-34.7658385093167,1.85331262939958,0.96516084259064,-33.5546259890222,1.78874477897518,0.643265402962443,244,0.801173973462772
"ZNF491",13,169,233.615384615385,271.662721893491,6.57692307692308,6.94970414201183,-38.0473372781065,-0.372781065088757,0.883499920709332,-33.6148194684083,-0.329352041447857,0.459935768232139,182,0.68423015147973
"H4C15",7,65,655.285714285714,713.261538461538,2.42857142857143,1.66666666666667,-57.9758241758241,0.761904761904761,0.581016913552065,-33.6849344232745,0.442679553182526,0.453318218531079,72,0.67972217682934
"BTF3L4",5,65,851,913.061538461538,1.6,1.38717948717949,-62.0615384615385,0.212820512820513,0.544200168719279,-33.7738997017473,0.115816958983847,0.533984205931834,70,0.73019839398828
"ZNF17",15,153,318.6,362.673202614379,4.54444444444444,3.49346405228758,-44.0732026143791,1.05098039215686,0.7695106130504,-33.9147971628853,0.808740565872577,0.553224299974863,168,0.744297520932342
"TAS2R19",2,42,437.5,483.952380952381,4,3.71428571428571,-46.452380952381,0.285714285714286,0.739351099186628,-34.3446189169789,0.21124317119618,0.7374447285106,44,0.858133120305287
"NXF1",18,319,273.444444444444,307.407523510972,4.43055555555556,3.46394984326019,-33.9630790665273,0.966605712295369,1.01955223944311,-34.6271333206614,0.985505018629249,0.354764467387259,337,0.615271646121072
"SLX1A",3,21,747.666666666667,789.238095238095,2.66666666666667,1.14285714285714,-41.5714285714286,1.52380952380952,0.835011751899476,-34.7126314003925,1.2723988600373,0.65718154286336,24,0.807284797197045
"NXF2",19,308,278.473684210526,313.253246753247,4.21052631578947,3.36796536796537,-34.7795625427204,0.842560947824107,0.999208705293641,-34.7520416589909,0.841894233806309,0.341339527451502,327,0.605143190637179
"MTA1",3,45,1027.66666666667,1083.84444444444,1,0.962962962962963,-56.1777777777777,0.0370370370370371,0.624243881393444,-35.0686340480583,0.0231201437553128,0.768988756853963,48,0.874965567308781
"ZNF723",5,138,193.4,239.420289855072,11.6,9.70772946859903,-46.0202898550725,1.89227053140097,0.763629377696262,-35.1424453034306,1.4449933683267,0.441082250137253,143,0.67165854266837
"HMGB1",4,28,683.5,723.142857142857,0.875,1.125,-39.6428571428571,-0.25,0.89357168747431,-35.4237347534458,-0.223392921868578,0.87963315853725,32,0.938087563788324
"EIF3CL",2,5,658,704.2,3.25,0.9,-46.2,2.35,0.770990587142612,-35.6197651259887,1.81182787978514,0.787854943579105,7,0.8874459953615
"RPL39",6,70,531,599.371428571429,3.58333333333333,2.89285714285714,-68.3714285714286,0.690476190476191,0.521139976249077,-35.6310846618298,0.359834745505315,0.541962237382053,76,0.736792374131732
"ZNF234",15,178,378.133333333333,421.915730337079,2.85555555555556,3.12078651685393,-43.7823970037453,-0.265230961298377,0.815739076723618,-35.7150121085821,-0.216359259488056,0.581962934750297,193,0.762216941088885
"LCK",6,76,497.166666666667,559.368421052632,3.75,3.39473684210526,-62.2017543859649,0.355263157894737,0.576134883642695,-35.8366005255293,0.204679498136221,0.508686047880058,82,0.715532283506009
"CDC42BPA",7,132,471.428571428571,512.068181818182,0.892857142857143,1.31565656565657,-40.6396103896104,-0.422799422799423,0.884685938213619,-35.9532918461684,-0.374044704035484,0.655038886198456,139,0.807284797197045
"KHDC1L",7,41,812.285714285714,872.512195121951,1.64285714285714,1.58943089430894,-60.2264808362369,0.0534262485481998,0.602270524148041,-36.2726341808323,0.0321770547163878,0.735626878259069,48,0.857516045951937
"MS4A6A",11,168,506.727272727273,546.970238095238,3.40909090909091,1.56150793650794,-40.2429653679653,1.84758297258297,0.903061859357039,-36.3418871312357,1.66848171453719,0.687986388182938,179,0.828070363608139
"ZNF718",4,92,78.5,135.152173913043,21.625,19.2898550724638,-56.6521739130435,2.33514492753622,0.642096265645813,-36.3761493102823,1.49938783771277,0.380533390062094,96,0.634116524890796
"VPS33B",4,16,974.75,1034.0625,1,0.90625,-59.3125,0.09375,0.613726798070976,-36.4016707105847,0.057536887319154,0.632436870434773,20,0.794773399993651
"ZIK1",19,303,137.368421052632,175.254125412541,12.0745614035088,8.51760176017602,-37.8857043599097,3.55695964333276,0.967444688496722,-36.6523234529517,3.44116171413947,0.340550036719335,322,0.604548177134812
"SEPTIN10",17,250,506.235294117647,546.808,1.82352941176471,1.532,-40.5727058823529,0.291529411764705,0.909609474252238,-36.9053176666377,0.265177914964358,0.455649887351399,267,0.681022150587003
"DHRS4L2",5,52,696.6,741.923076923077,1.4,1.63782051282051,-45.3230769230769,-0.237820512820513,0.815122977568163,-36.9438814140893,-0.193852964537044,0.792489556365633,57,0.889797209114096
"TRPM6",4,65,971,1023.49230769231,1,1.03076923076923,-52.4923076923077,-0.0307692307692307,0.710126745126874,-37.2761916057368,-0.0218500536962114,0.857526903936539,69,0.926767989745497
"UGT2B4",9,209,296.777777777778,332.650717703349,7.22222222222222,4.86044657097289,-35.8729399255715,2.36177565124934,1.04451582604827,-37.4698534791382,2.46691204530538,0.479531270636493,218,0.697563508359456
"SPRR2E",18,193,350.722222222222,386.917098445596,5.69444444444444,4.17443868739206,-36.1948762233736,1.52000575705239,1.03555397053763,-37.4817477862325,1.57404799695565,0.705502930937735,211,0.838195992129454
"TBC1D3L",3,32,215,273.1875,13.5,7.80729166666667,-58.1875,5.69270833333333,0.645005969414188,-37.531284845288,3.67183085713389,0.655099175254602,35,0.807284797197045
"H2BC14",12,60,686.833333333333,741.833333333333,1.30555555555556,1.60833333333333,-55,-0.302777777777778,0.683798012785604,-37.6088907032082,-0.207038842760086,0.683701217604249,72,0.82415386592657
"KRTAP6-2",2,185,559.5,599.659459459459,2.5,1.27117117117117,-40.1594594594594,1.22882882882883,0.937105330113243,-37.6336435139261,1.15154204529231,0.524092637256749,187,0.724662345494107
"ZNF18",5,45,642.2,699.622222222222,1.4,3.08888888888889,-57.4222222222222,-1.68888888888889,0.655704380235525,-37.6520026339688,-1.10741184217555,0.484306817648219,50,0.700628624161438
"ETDB",16,224,454.1875,495.915178571429,2.09375,2.69122023809524,-41.7276785714286,-0.597470238095236,0.903995297460348,-37.7216252025083,-0.540110285610608,0.462182085239947,240,0.685807505614122
"ZNF625",13,140,244,290.942857142857,5.38461538461538,7.00119047619047,-46.9428571428571,-1.61657509157509,0.807405565185686,-37.9019241028595,-1.30523172547829,0.184380997897543,153,0.487615134082451
"OR52E4",5,57,799,844.701754385965,1.8,1.28947368421053,-45.7017543859649,0.510526315789474,0.830641872313022,-37.9617908311478,0.424064534812438,0.784900834077953,62,0.885256486868614
"CEACAM5",9,134,320.555555555556,363.365671641791,5.11111111111111,4.16417910447761,-42.8101160862355,0.946932006633499,0.887022350966572,-37.9735298159645,0.839949854729539,0.134350036519557,143,0.431561692871504
"CBX3",4,60,750.25,831,2.25,1.58888888888889,-80.75,0.661111111111111,0.473284281695601,-38.2177057469197,0.312893497343203,0.529732830844918,64,0.728268605204227
"BTN3A1",8,56,557.25,604,1.25,1.95535714285714,-46.75,-0.705357142857143,0.818560371242328,-38.2676973555788,-0.577377404715571,0.777204357377395,64,0.879925239145401
"SH3BP2",2,22,968,1011.36363636364,0.5,1.08333333333333,-43.3636363636364,-0.583333333333333,0.888059460852944,-38.509487529714,-0.518034685497551,0.943747919967987,24,0.972966121824581
"ZNF550",17,234,246,292.089743589744,4.52450980392157,5.46866096866097,-46.0897435897436,-0.944151164739399,0.841900385381883,-38.8029728903573,-0.794881229452854,0.31760515669668,251,0.588595122145947
"S100A7",10,91,493.9,541.758241758242,4.9,2.27106227106227,-47.8582417582418,2.62893772893773,0.816759146074624,-39.0886566710945,2.14720893457054,0.659095531993642,101,0.808393414931428
"ZNF404",13,110,565.923076923077,617.309090909091,1.65384615384615,1.59393939393939,-51.386013986014,0.0599067599067595,0.760915493753399,-39.1004142041869,0.0455839817936183,0.547315593618127,123,0.738626515399539
"ZNF705A",18,201,359.111111111111,408.029850746269,3.06944444444444,2.57462686567164,-48.9187396351576,0.494817578772803,0.801066802766889,-39.1871783549216,0.396381935780382,0.427853512156086,219,0.664995190422295
"NPIPB3",4,42,565.25,624.071428571429,5,3.96428571428571,-58.8214285714286,1.03571428571429,0.6670907708111,-39.2392321259243,0.690915441197211,0.794910321038284,46,0.891763515684723
"IL3",11,53,485,536.698113207547,0.946969696969697,0.968553459119497,-51.6981132075472,-0.0215837621497998,0.764112541559027,-39.5031766768252,-0.0164924233526891,0.508894582013033,64,0.715532283506009
"SERF1A",4,57,750.25,804.578947368421,2,1.38011695906433,-54.328947368421,0.619883040935673,0.7316398653205,-39.7492237356361,0.453531144584638,0.758521870353713,61,0.869243875518623
"SEPTIN3",7,83,498.571428571429,557.289156626506,3.14285714285714,3.08232931726908,-58.7177280550775,0.0605278255880668,0.682496641824678,-40.0746522131651,0.0413100377008054,0.449650266921402,90,0.678537049211836
"OR5AP2",3,96,547,587.989583333333,3.33333333333333,2.01041666666667,-40.9895833333334,1.32291666666667,0.98362387265365,-40.3183326967929,1.30125241486472,0.851780444901525,99,0.922916121970307
"MRPL52",4,18,844.25,890.777777777778,0.791666666666667,0.981481481481482,-46.5277777777778,-0.189814814814815,0.870899432105715,-40.5210152438076,-0.165309614427474,0.885803421480325,22,0.942655252259755
"NBPF3",8,65,310.25,368.892307692308,6.6875,6.05128205128205,-58.6423076923077,0.636217948717948,0.692228867192604,-40.5938982234063,0.440408429928628,0.364601137887727,73,0.622284831290513
"SPANXD",18,191,163,212.837696335079,6.9537037037037,6.33246073298429,-49.8376963350785,0.62124297071941,0.817387136450877,-40.7366918946382,0.507796012876575,0.0244622245193824,209,0.203224634468715
"MAGEB17",18,246,116.888888888889,164.967479674797,11.8703703703704,9.91056910569106,-48.0785907859079,1.95980126467931,0.848422240975073,-40.7909457375034,1.662738980845,0.156730213034439,264,0.456815413045674
